NUMBER,DATE,YEAR,MONTH,DAY,ORGAN,TEAM,KIND1,PLACE,KIND2,KEYWORD,PLACE_DETAIL,ROAD_MILESTONE,ROAD,MILESTONE,LATITUDE,LONGITUDE,CHANNEL,REASON
2023013740,2023-06-30 13:27,2023,6,30,광주지사,도로안전팀,손해배상,공통,차량피해,고속도로 교량 청소 잔여물 낙하로 차량 피해,호남선84.3,호남선84.3,호남선,84.3,35.21351862,126.8291949, 국민신문고 , 시설환경 
2023013697,2023-06-29 17:29,2023,6,29,광주전남본부,영업팀,영업,공통,미납,차량 미납통행료 관련 문의,장소 파악 불가,,,  ,,, 국민신문고 , 업무처리 
2023013669,2023-06-29 10:27,2023,6,29,광주지사,도로안전팀,유지보수,공통,시설,우천 시 차량 통행 불가,호남선88k,호남선88,호남선,88,35.24364627,126.8151723, 안전신문고 , 시설환경 
2023013659,2023-06-29 9:07,2023,6,29,구례지사,도로안전팀,유지보수,공통,시설,"터널 진입 시 어두워 시야 확보 어려움, 밝은 페인트 도색 요청",서면4터널,순천완주선13.8,순천완주선,13.8,35.05528499,127.5004744, 안전신문고 , 시설환경 
2023013645,2023-06-28 17:29,2023,6,28,순천지사,도로안전팀,유지보수,진월IC(28.62),시설,차선규제봉 파손,진월IC,남해선(순천부산)28.6,남해선(순천부산),28.6,34.9801729,127.7480224, 안전신문고 , 시설환경 
2023013639,2023-06-28 16:56,2023,6,28,광주지사,교통안전팀,기타,,기타,전복 사고 시 CCTV영상 요청,장소 파악 불가,,,  ,,, 정보공개(포털) , 기타요인 
2023013628,2023-06-28 15:26,2023,6,28,순천지사,도로안전팀,공사,공통,노선,진주~광양 고속도로 노면배수 개선 요청,장소 파악 불가,,,  ,,, 국민신문고 , 시설환경 
2023013625,2023-06-28 14:51,2023,6,28,광주전남본부,교통팀,교통,공통,교통정보,비오는 날 전조등 켜기 캠페인 요청,장소 파악 불가,,,  ,,, 홈페이지(전자민원) , 시설환경 
2023013483,2023-06-26 8:59,2023,6,26,보성지사,고객지원팀,영업,공통,휴게소,휴게소 이용 중 직원 불친절,장흥정남진휴게소,남해선(영암순천)40.1,남해선(영암순천),40.1,34.7139626,126.9250333, 홈페이지(전자민원) , 직원요인 
2023013456,2023-06-23 13:06,2023,6,23,함평지사,도로안전팀,유지보수,,도로,,,,,  ,,, 국민신문고 , 시설환경 
2023013335,2023-06-20 14:56,2023,6,20,구례지사,교통안전팀,기타,공통,직원관련,사고 시 도로공사 조치 불만,장소 파악 불가,,,  ,,, 홈페이지(전자민원) , 업무처리 
2023013334,2023-06-20 14:56,2023,6,20,구례지사,교통안전팀,기타,공통,직원관련,사고 시 도로공사 조치 불만,장소 파악 불가,,,  ,,, 칭찬 , 업무처리 
2023013307,2023-06-20 8:58,2023,6,20,구례지사,고객지원팀,교통,공통,제보,휴게소 횡단보도 주정차 신고,황전휴게소(순천),순천완주선25.3,순천완주선,25.3,35.14876505,127.4555931, 안전신문고 , 규정 및 제도 
2023013293,2023-06-19 17:18,2023,6,19,순천지사,도로안전팀,공사,공통,시설,램프구간 공사 소음 민원,서순천IC,남해선(순천부산)0.1,남해선(순천부산),0.1,35.00313745,127.4835486, 홈페이지(전자민원) , 업무처리 
2023013292,2023-06-19 17:17,2023,6,19,순천지사,도로안전팀,유지보수,공통,기타,중앙분리대 쓰레기 정비,호남선1.8K,호남선1.8,호남선,1.8,35.00531152,127.4630505, 안전신문고 , 시설환경 
2023013248,2023-06-19 10:53,2023,6,19,구례지사,도로안전팀,교통,공통,제보,야생동물 유도울타리 설치 요청,동순천IC~임실IC,,,  ,,, 홈페이지(전자민원) , 규정 및 제도 
2023013214,2023-06-16 15:44,2023,6,16,담양지사,도로안전팀,유지보수,공통,도로,노면상태 불량,대덕분기점 천안방향,호남선60.4,호남선,60.4,35.24649071,127.0349013, 국민신문고 , 시설환경 
2023013211,2023-06-16 15:05,2023,6,16,담양지사,고객지원팀,영업,곡성(49),휴게소,휴게소 내 조형물 보수,곡성휴게소(순천),호남선49.1,호남선,49.1,35.25954049,127.1488213, 안전신문고 , 시설환경 
2023013210,2023-06-16 15:04,2023,6,16,구례지사,고객지원팀,기타,공통,직원관련,휴게소 직원 감동서비스 제공,춘향휴게소,순천완주선49.7,순천완주선,49.7,35.33818288,127.3522819, 홈페이지(전자민원) , 직원요인 
2023013154,2023-06-15 15:26,2023,6,15,광주전남본부,고객팀,용지,공통,보상,반복민원(김oo),장성물류IC 인근,고창담양선12.6,고창담양선,12.6,35.35016988,126.7623112, 국민신문고(대통령비서실) , 업무처리 
2023013066,2023-06-14 15:47,2023,6,14,보성지사,고객지원팀,영업,공통,휴게소,휴게소 이용 중 직원 불친절,장흥정남진휴게소,남해선(영암순천)40.1,남해선(영암순천),40.1,34.7139626,126.9250333, 안전신문고 , 시설환경 
2023013065,2023-06-14 15:46,2023,6,14,보성지사,교통안전팀,유지보수,공통,기타,터널 내 라디오 수신 불량,별량1터널,남해선(영암순천)91.2,남해선(영암순천),91.2,34.84788568,127.404208, 안전신문고 , 시설환경 
2023013063,2023-06-14 15:44,2023,6,14,남원지사,도로안전팀,유지보수,이정입력,도로,터널 사이 노면 포장 요청,산동1터널~산동2터널,광주대구선67.9,광주대구선,67.9,35.48856618,127.4967426, 안전신문고 , 시설환경 
2023013027,2023-06-14 9:00,2023,6,14,광주지사,도로안전팀,유지보수,공통,접도구역,고속도로 부지 불법경작 신고,동광주IC,호남선70.4,호남선,70.4,35.20972828,126.9433456, 국민신문고 , 시설환경 
2023012977,2023-06-13 9:06,2023,6,13,담양지사,도로안전팀,유지보수,공통,도로,노면상태 불량,호남선55.8K,호남선55.8,호남선,55.8,35.26378212,127.0787163, 국민신문고 , 시설환경 
2023012974,2023-06-13 9:06,2023,6,13,담양지사,도로안전팀,유지보수,공통,도로,노면상태 불량,담양JC,광주대구선8.1,광주대구선,8.1,35.25209313,126.9697926, 국민신문고 , 시설환경 
2023012950,2023-06-12 13:14,2023,6,12,순천지사,도로안전팀,유지보수,연반1교(천안(35.53)),도로,노면상태 불량,연반1교,호남선35.5,호남선,35.5,35.17937054,127.2421329, 국민신문고 , 시설환경 
2023012927,2023-06-12 9:32,2023,6,12,광주지사,도로안전팀,유지보수,공통,도로,노면상태 불량,문흥JC,호남선72.4,호남선,72.4,35.19754821,126.9291781, 국민신문고 , 시설환경 
2023012912,2023-06-12 9:09,2023,6,12,광주지사,도로안전팀,유지보수,공통,도로,안전지대 차선규제봉 설치 요청,동광주IC,호남선70.9,호남선,70.9,35.2073766,126.9386789, 안전신문고 , 시설환경 
2023012865,2023-06-08 17:59,2023,6,8,광주지사,도로안전팀,유지보수,공통,도로,노면상태 불량,장소 파악 불가,,,  ,,, 홈페이지(전자민원) , 시설환경 
2023012850,2023-06-08 14:10,2023,6,8,광주지사,도로안전팀,유지보수,공통,도로,노면상태 불량,광산IC,호남선84.9,호남선,84.9,35.21877313,126.8275966, 국민신문고 , 시설환경 
2023012849,2023-06-08 14:07,2023,6,8,순천지사,도로안전팀,유지보수,이정입력,도로,노면상태 불량,진월IC~옥곡IC,남해선(순천부산)25.5,남해선(순천부산),25.5,34.98720665,127.7177611, 안전신문고 , 시설환경 
2023012783,2023-06-07 10:28,2023,6,7,보성지사,도로안전팀,유지보수,공통,시설,전기시설 제초,남해선 86K,남해선(영암순천)86,남해선(영암순천),86,34.82450885,127.363195, 안전신문고 , 시설환경 
2023012768,2023-06-07 9:12,2023,6,7,광주지사,도로안전팀,유지보수,공통,시설,방음벽 보수 요청,담양IC,광주대구선10.7,광주대구선,10.7,35.27464933,126.9759057, 홈페이지(전자민원) , 시설환경 
2023012711,2023-06-05 13:39,2023,6,5,광주지사,교통안전팀,유지보수,공통,시설,전광표지 색상 표출 불량,못재터널,호남선91.6,호남선,91.6,35.26658553,126.7933267, 국민신문고 , 시설환경 
2023012662,2023-06-02 12:22,2023,6,2,광주전남본부,고객팀,용지,공통,보상,반복민원(김oo),장성물류IC 인근,고창담양선12.6,고창담양선,12.6,35.35016988,126.7623112, 문서 , 업무처리 
2023012645,2023-06-02 8:38,2023,6,2,광주지사,도로안전팀,교통,이정입력,제보,로드킬 제보,용봉IC,호남선77,호남선,77,35.18445778,126.8952407, 안전신문고 , 시설환경 
2023012631,2023-06-01 14:36,2023,6,1,함평지사,도로안전팀,유지보수,서광산영업소(0),도로,노면상태 불량,서광산TG,무안광주선34,무안광주선,34,35.11382107,126.7262977, 안전신문고 , 시설환경 
2023012608,2023-06-01 10:16,2023,6,1,함평지사,도로안전팀,영업,,기타 편의시설,,,,,  ,,, 안전신문고 , 시설환경 
2023012600,2023-06-01 9:25,2023,6,1,구례지사,도로안전팀,유지보수,공통,시설,고속도로 소음 불만,순천완주84.4K,순천완주선81.1,순천완주선,81.1,35.59872484,127.3304189, 홈페이지(전자민원) , 시설환경 
2023012548,2023-05-31 11:12,2023,5,31,광주지사,도로안전팀,유지보수,산월IC(82.05),도로,차로 유도선 요청,산월IC,호남선82.1,호남선,82.1,35.19858743,126.8449844, 국민신문고 , 시설환경 
2023012536,2023-05-31 9:59,2023,5,31,순천지사,도로안전팀,유지보수,신전2교(천안(13.48)),도로,노면상태 불량,신전2교,호남선13.4,호남선,13.4,35.02459147,127.3394347, 안전신문고 , 시설환경 
2023012534,2023-05-31 9:29,2023,5,31,순천지사,도로안전팀,유지보수,이정입력,시설,도로시설물 훼손 제보,서순천IC,호남선0.1,호남선,0.1,35.00319474,127.4813544, 안전신문고 , 시설환경 
2023012498,2023-05-30 15:38,2023,5,30,보성지사,도로안전팀,유지보수,공통,도로,비탈면 공사로 본인 토지 진입로 막힘,해룡면 성산리 67번지,남해선(영암순천)99.9,남해선(영암순천),99.9,34.89618947,127.4771286, 국민신문고 , 시설환경 
2023012400,2023-05-26 9:08,2023,5,26,광주지사,고객지원팀,영업,,휴게소,,,,,  ,,, 홈페이지(전자민원) , 직원요인 
2023012380,2023-05-25 15:39,2023,5,25,광주전남본부,고객팀,용지,공통,보상,반복민원(김oo),장성물류IC 인근,고창담양선12.6,고창담양선,12.6,35.35016988,126.7623112, 국민신문고(대통령비서실) , 업무처리 
2023012315,2023-05-24 13:03,2023,5,24,광주지사,교통안전팀,교통,공통,기타,합류구간 정체관련 의견,동림IC,호남선80.6,호남선,80.6,35.19266986,126.859015, 안전신문고 , 시설환경 
2023012156,2023-05-22 9:03,2023,5,22,구례지사,고객지원팀,영업,공통,휴게소,커피매장 근무자 부재,춘향휴게소(순천),순천완주선49.7,순천완주선,49.7,35.33818288,127.3522819, 국민신문고 , 업무처리 
2023012087,2023-05-18 13:34,2023,5,18,광주지사,도로안전팀,손해배상,동림IC(80.45),차량피해,포트홀 차량 피해 배상,동림IC,호남선80.6,호남선,80.6,35.19266986,126.859015, 국민신문고 , 업무처리 
2023012012,2023-05-16 15:46,2023,5,16,광주전남본부,고객팀,손해배상,공통,차량피해,,,,,  ,,, 안전신문고 , 업무처리 
2023011987,2023-05-16 10:41,2023,5,16,구례지사,고객지원팀,영업,공통,휴게소,건물 외부 화장실 표시 없음,춘향휴게소(완주),순천완주선49.7,순천완주선,49.7,35.33818288,127.3522819, 안전신문고 , 시설환경 
2023011946,2023-05-15 15:33,2023,5,15,광주전남본부,도로팀,기타,,기타,우수저류시설 설치사업 공문 요청,동광주IC,호남선74.2,호남선,74.2,35.18227003,126.9252706, 정보공개(포털) , 기타요인 
2023011944,2023-05-15 15:23,2023,5,15,함평지사,교통안전팀,손해배상,공통,차량피해,잡물 차량 피해 배상,서해안선(목포),,,  ,,, 국민신문고 , 시설환경 
2023011943,2023-05-15 15:23,2023,5,15,함평지사,교통안전팀,손해배상,이정입력,차량피해,잡물 차량 피해 배상,영광TG 인근,서해안선58.1,서해안선,58.1,35.29877019,126.5575481, 홈페이지(전자민원) , 시설환경 
2023011788,2023-05-11 13:13,2023,5,11,담양지사,교통안전팀,손해배상,공통,차량피해,잡물 차량 피해 배상,고창담양선,,,  ,,, 홈페이지(전자민원) , 업무처리 
2023011775,2023-05-11 10:21,2023,5,11,담양지사,도로안전팀,유지보수,공통,도로,북광주IC 안전지대 불편,북광주IC,고창담양선29,고창담양선,29,35.26149019,126.8933759, 국민신문고 , 시설환경 
2023011752,2023-05-11 8:47,2023,5,11,남원지사,도로안전팀,손해배상,남원IC(53.04),차량피해,로드킬로 인한 차량 피해보상,남원IC 인근,광주대구선56.2,광주대구선,56.2,35.43070043,127.3975347, 홈페이지(전자민원) , 시설환경 
2023011751,2023-05-11 8:37,2023,5,11,순천지사,고객지원팀,영업,공통,휴게소,휴게소 식당 메뉴 불만,주암휴게소,호남선22.9,호남선,22.9,35.07631853,127.2649773, 홈페이지(전자민원) , 업무처리 
2023011719,2023-05-10 10:18,2023,5,10,광주전남본부,재무팀,기타,공통,기타,계약 건 적격심사 정보공개 요청,광주전남본부,,,  ,,, 홈페이지(전자민원) , 업무처리 
2023011714,2023-05-10 9:52,2023,5,10,보성지사,도로안전팀,유지보수,공통,시설,가로등 점등 요청,별량2터널,남해선(영암순천)9.3,남해선(영암순천),9.3,34.72574013,126.6166175, 홈페이지(전자민원) , 시설환경 
2023011663,2023-05-09 11:32,2023,5,9,담양지사,도로안전팀,유지보수,,도로,,,,,  ,,, 국민신문고 , 시설환경 
2023011656,2023-05-09 10:43,2023,5,9,광주지사,도로안전팀,손해배상,산월IC(82.05),차량피해,포트홀 차량 피해 배상,산월IC,호남선82,호남선,82,35.19795018,126.8457673, 홈페이지(전자민원) , 시설환경 
2023011650,2023-05-09 9:59,2023,5,9,함평지사,도로안전팀,손해배상,공통,차량피해,포트홀 차량 피해 배상,몽탄면 인근,무안광주선15,무안광주선,15,35.04682455,126.5399563, 국민신문고 , 시설환경 
2023011630,2023-05-08 17:11,2023,5,8,광주전남본부, 구조물안전팀,유지보수,이정입력,시설,교량구간 포장 불량,서광주IC~동림IC,호남선79.5,호남선,79.5,35.19171889,126.870843, 홈페이지(전자민원) , 시설환경 
2023011615,2023-05-08 15:34,2023,5,8,광주지사,도로안전팀,유지보수,공통,시설,통로박스 환경 정비,보촌교,호남선68.8,호남선,68.8,35.22179184,126.9526562, 국민신문고 , 시설환경 
2023011607,2023-05-08 13:54,2023,5,8,순천지사,도로안전팀,손해배상,옥곡IC(24.2),차량피해,포트홀 차량 피해 배상,옥곡IC,남해선(순천부산)24.2,남해선(순천부산),24.2,34.98696872,127.7040171, 홈페이지(전자민원) , 시설환경 
2023011593,2023-05-08 13:23,2023,5,8,남원지사,고객지원팀,영업,지리산(75),휴게소,휴게소 식당 메뉴 불만,지리산휴게소,광주대구선75,광주대구선,75,35.48126038,127.5652326, 국민신문고 , 업무처리 
2023011578,2023-05-08 11:07,2023,5,8,순천지사,도로안전팀,유지보수,공통,도로,노면상태 불량,옥곡IC~섬진강교,남해선(순천부산)31.2,남해선(순천부산),31.2,34.98702043,127.7735554, 홈페이지(전자민원) , 시설환경 
2023011526,2023-05-08 9:07,2023,5,8,남원지사,도로안전팀,유지보수,공통,시설,터널 물 샘,산동5터널,광주대구선69.3,광주대구선,69.3,35.4904809,127.5115884, 홈페이지(전자민원) , 시설환경 
2023011525,2023-05-08 9:04,2023,5,8,순천지사,고객지원팀,영업,섬진강(30),휴게소,휴게소 식당 이벤트 문의,섬진강휴게소(순천),남해선(순천부산)30.8,남해선(순천부산),30.8,34.98505524,127.7698945, 홈페이지(전자민원) , 직원요인 
2023011458,2023-05-03 14:30,2023,5,3,담양지사,교통안전팀,영업,이정입력,기타 편의시설,졸음쉼터 폐쇄 건,대덕졸음쉼터(천안),호남선61.6,호남선,61.6,35.24319288,127.0224995, 안전신문고 , 시설환경 
2023011452,2023-05-03 14:20,2023,5,3,광주지사,도로안전팀,유지보수,공통,도로,수목 정비,광주지사 인근,,,  ,,, 안전신문고 , 시설환경 
2023011431,2023-05-03 10:02,2023,5,3,광주지사,도로안전팀,유지보수,광주영업소(90.1),기타,고속도로 소음 불만,광주TG,호남선90.1,호남선,90.1,35.25892085,126.8014488, 홈페이지(전자민원) , 시설환경 
2023011367,2023-05-02 11:09,2023,5,2,구례지사,고객지원팀,기타,오수(68.3),직원관련,휴게소 직원 감동서비스 제공,오수휴게소(완주),순천완주선73.9,순천완주선,73.9,35.53849873,127.3095923, 칭찬 , 직원요인 
2023011320,2023-05-02 9:50,2023,5,2,순천지사,고객지원팀,영업,공통,휴게소,휴게소 주차장 쓰레기 투기 ,주암휴게소(순천),호남선22.9,호남선,22.9,35.07631853,127.2649773, 홈페이지(전자민원) , 직원요인 
2023011319,2023-05-02 9:49,2023,5,2,함평지사,고객지원팀,영업,함평나비(11.4),휴게소,휴게소 쓰레기 버리는 중 불친절,함평나비휴게소,무안광주선12.1,무안광주선,12.1,35.03789346,126.5105095, 홈페이지(전자민원) , 직원요인 
2023011318,2023-05-02 9:49,2023,5,2,함평지사,고객지원팀,영업,함평나비(11.4),휴게소,휴게소 쓰레기 버리는 중 불친절,함평나비휴게소,무안광주선12.1,무안광주선,12.1,35.03789346,126.5105095, 홈페이지(전자민원) , 전산시스템 
2023011299,2023-04-28 13:56,2023,4,28,담양지사,도로안전팀,유지보수,창평육교(천안(62.93)),도로,노면상태 불량,창평육교,호남선62.9,호남선,62.9,35.23890973,127.0097259, 국민신문고 , 시설환경 
2023011209,2023-04-26 8:55,2023,4,26,담양지사,도로안전팀,유지보수,공통,도로,차선 도색 요청,장성졸음쉼터,고창담양선14.1,고창담양선,14.1,35.34728598,126.7782522, 안전신문고 , 시설환경 
2023011119,2023-04-24 13:51,2023,4,24,함평지사,교통안전팀,기타,이정입력,직원관련,안전순찰원 감동서비스 제공,함평나비휴게소,무안광주선12.1,무안광주선,12.1,35.03789346,126.5105095, 국민신문고 , 직원요인 
2023011115,2023-04-24 13:41,2023,4,24,보성지사,고객지원팀,영업,공통,휴게소, 휴게소 화장실 위생 불량,보성녹차휴게소(광양),남해선(영암순천)68.1,남해선(영암순천),68.1,34.80812991,127.1807833, 홈페이지(전자민원) , 직원요인 
2023011072,2023-04-21 15:08,2023,4,21,담양지사,교통안전팀,교통,이정입력,제보,잡물 제보,호남선61,호남선61,호남선,61,35.24561081,127.0283704, 안전신문고 , 시설환경 
2023011071,2023-04-21 15:07,2023,4,21,광주지사,고객지원팀,영업,공통,휴게소,휴게소 이용 중 먼지 날림,강천산휴게소(광주),광주대구선27,광주대구선,27,35.36484409,127.1047028, 안전신문고 , 시설환경 
2023011070,2023-04-21 14:56,2023,4,21,광주전남본부,시설팀,공사,건설 국고노선 > 광주순환,기타,공사 대금 미수 신고,장소 파악 불가,,,  ,,, 국민신문고 , 업무처리 
2023011050,2023-04-21 10:54,2023,4,21,광주지사,교통안전팀,기타,,기타,차량 CCTV영상 요청,장소 파악 불가,,,  ,,, 정보공개(포털) , 기타요인 
2023011032,2023-04-20 16:59,2023,4,20,담양지사,교통안전팀,손해배상,공통,차량피해,잡물 차량 피해 배상,곡성휴게소 인근,호남선49.1,호남선,49.1,35.25954049,127.1488213, 홈페이지(전자민원) , 시설환경 
2023010919,2023-04-18 16:22,2023,4,18,광주전남본부,고객팀,용지,공통,보상,반복민원(김oo),장성물류IC 인근,고창담양선12.6,고창담양선,12.6,35.35016988,126.7623112, 국민신문고 , 업무처리 
2023010908,2023-04-18 10:51,2023,4,18,광주지사,도로안전팀,유지보수,공통,도로,차로 옆 쓰레기 투기,호남선103.1K,호남선103.1,호남선,103.1,35.36273528,126.8114323, 안전신문고 , 시설환경 
2023010907,2023-04-18 10:51,2023,4,18,광주지사,도로안전팀,유지보수,공통,도로,차로 옆 쓰레기 투기,호남선98K,호남선98,호남선,98,35.32332154,126.7974704, 안전신문고 , 시설환경 
2023010906,2023-04-18 10:45,2023,4,18,함평지사,고객지원팀,기타,공통,직원관련,지사 직원 칭찬,함평지사,,,  ,,, 칭찬 , 직원요인 
2023010841,2023-04-17 13:17,2023,4,17,순천지사,도로안전팀,유지보수,옥곡IC(24.2),시설,차선규제봉 파손,옥곡IC,남해선(순천부산)24.2,남해선(순천부산),24.2,34.98696872,127.7040171, 안전신문고 , 시설환경 
2023010823,2023-04-17 13:04,2023,4,17,보성지사,고객지원팀,영업,공통,휴게소,휴게소 커피자판기 고장,보성녹차휴게소,남해선(영암순천)68.1,남해선(영암순천),68.1,34.80812991,127.1807833, 안전신문고 , 시설환경 
2023010736,2023-04-14 10:14,2023,4,14,광주지사,도로안전팀,유지보수,,기타,,,,,  ,,, 안전신문고 , 시설환경 
2023010703,2023-04-13 16:58,2023,4,13,순천지사,고객지원팀,기타,,기타,CCTV 정보공개 요청,섬진강휴게소(순천),남해선(순천부산)30.8,남해선(순천부산),30.8,34.98505524,127.7698945, 정보공개(포털) , 기타요인 
2023010640,2023-04-12 15:28,2023,4,12,광주전남본부,고객팀,용지,,보상,,,,,  ,,, 국민신문고 , 업무처리 
2023010590,2023-04-11 16:45,2023,4,11,보성지사,도로안전팀,유지보수,공통,도로,노면상태 불량,보성녹차휴게소(영암),남해선(영암순천)63,남해선(영암순천),63,34.81318189,127.1267648, 안전신문고 , 시설환경 
2023010589,2023-04-11 16:44,2023,4,11,광주지사,교통안전팀,기타,이정입력,제도개선,CCTV 촬영 범위에 민원인 가택 포함으로 범위 재설정 요청,호남선67,호남선67,호남선,67,35.22260358,126.9715816, 국민신문고 , 시설환경 
2023010575,2023-04-11 10:38,2023,4,11,순천지사,도로안전팀,유지보수,순천IC(3.81),도로,길가에 쓰레기 버려짐,순천IC,남해선(순천부산)3.8,남해선(순천부산),3.8,34.98714975,127.5163028, 국민신문고 , 시설환경 
2023010544,2023-04-10 17:12,2023,4,10,광주지사,도로안전팀,유지보수,공통,시설,충격흡수시설 파손,담양JC,광주대구선8.1,광주대구선,8.1,35.25209313,126.9697926, 안전신문고 , 시설환경 
2023010477,2023-04-10 9:02,2023,4,10,광주지사,도로안전팀,유지보수,용봉IC(77.03),시설,메타세콰이어 전지,용봉IC,호남선77,호남선,77,35.18445778,126.8952407, 홈페이지(전자민원) , 시설환경 
2023010465,2023-04-07 15:48,2023,4,7,광주전남본부,고객팀,유지보수,,시설,,,,,  ,,, 국민신문고 , 시설환경 
2023010439,2023-04-07 10:34,2023,4,7,광주지사,고객지원팀,영업,,휴게소,휴게소 화장실 문구 변경요청,강천산휴게소(광주),광주대구선27,광주대구선,27,35.36484409,127.1047028, 상시(전자) , - 
2023010403,2023-04-06 13:48,2023,4,6,광주전남본부,고객팀,기타,,기타,,,,,  ,,, 문서 , 시설환경 
2023010393,2023-04-06 10:25,2023,4,6,광주전남본부,고객팀,영업,,하이패스 이용,,,,,  ,,, 국민신문고 , 시설환경 
2023010385,2023-04-06 8:54,2023,4,6,함평지사,도로안전팀,손해배상,,차량피해,,,,,  ,,, 홈페이지(전자민원) , 업무처리 
2023010377,2023-04-05 16:08,2023,4,5,광주지사,교통안전팀,손해배상,공통,차량피해,잡물 차량 피해 배상,서광주IC,호남선78.4,호남선,78.4,35.18532108,126.8799199, 홈페이지(전자민원) , 업무처리 
2023010364,2023-04-05 13:35,2023,4,5,담양지사,도로안전팀,손해배상,이정입력,차량피해,포트홀 차량 피해 배상,대덕터널,호남선59,호남선,59,35.24941227,127.0493096, 국민신문고 , 업무처리 
2023010362,2023-04-05 13:28,2023,4,5,보성지사,도로안전팀,유지보수,서영암IC(.3),시설,차선규제봉 파손,서영암IC,남해선(영암순천)0.3,남해선(영암순천),0.3,34.75459535,126.529442, 안전신문고 , 시설환경 
2023010361,2023-04-05 13:25,2023,4,5,보성지사,고객지원팀,영업,공통,휴게소,휴게소 자판기 고장,보성녹차휴게소(광양),남해선(영암순천)68.1,남해선(영암순천),68.1,34.80812991,127.1807833, 안전신문고 , 시설환경 
2023010360,2023-04-05 13:19,2023,4,5,광주지사,고객지원팀,영업,백양사(107),휴게소,휴게소 주차장 횡단보도 불법주정차,백양사휴게소(천안),호남선107,호남선,107,35.39713429,126.8066816, 안전신문고 , 고객요인 
2023010359,2023-04-05 13:17,2023,4,5,광주지사,고객지원팀,용지,공통,관리,고속도로 인근 유휴부지 쓰레기 투기 및 무단경작 신고,동광주IC,호남선70.9,호남선,70.9,35.2073766,126.9386789, 안전신문고 , 시설환경 
2023010302,2023-04-04 9:12,2023,4,4,담양지사,고객지원팀,유지보수,공통,기타,드론 활용 비탈면 촬영 용역 계약 상 불만,장소 파악 불가,,,  ,,, 국민신문고 , 규정 및 제도 
2023010302,2023-04-04 9:12,2023,4,4,구례지사,도로안전팀,유지보수,공통,기타,드론 활용 비탈면 촬영 용역 계약 상 불만,장소 파악 불가,,,  ,,, 국민신문고 , 규정 및 제도 
2023010257,2023-04-03 13:58,2023,4,3,담양지사,고객지원팀,기타,공통,기타,비탈길 드론촬영 수의계약 문의,담양지사,,,  ,,, 홈페이지(전자민원) , 업무처리 
2023010257,2023-04-03 13:58,2023,4,3,구례지사,도로안전팀,유지보수,공통,기타,드론 활용 비탈면 촬영 용역 계약 상 불만,장소 파악 불가,,,  ,,, 홈페이지(전자민원) , 업무처리 
2023010226,2023-04-03 9:55,2023,4,3,보성지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손,보성녹차휴게소(순천),남해선(영암순천)68.1,남해선(영암순천),68.1,34.80812991,127.1807833, 안전신문고 , 시설환경 
2023010224,2023-04-03 9:51,2023,4,3,순천지사,교통안전팀,교통,공통,단속,구간단속 표지판 설치 문의,서순천IC,남해선(순천부산)0.1,남해선(순천부산),0.1,35.00313745,127.4835486, 국민신문고 , 업무처리 
2023010203,2023-04-03 9:19,2023,4,3,광주지사,교통안전팀,손해배상,공통,차량피해,잡물 차량 피해 배상,동광주TG인근,호남선70.9,호남선,70.9,35.2073766,126.9386789, 홈페이지(전자민원) , 시설환경 
2023010202,2023-04-03 9:17,2023,4,3,담양지사,고객지원팀,영업,곡성(49),휴게소,휴게소 식당 직원 위생관리 미흡,곡성휴게소(천안),호남선49.1,호남선,49.1,35.25954049,127.1488213, 국민신문고 , 업무처리 
2023010174,2023-03-31 11:11,2023,3,31,보성지사,도로안전팀,유지보수,공통,시설,차선규제봉 파손,영암주차장,남해선(영암순천)12.2,남해선(영암순천),12.2,34.70752462,126.63739, 안전신문고 , 시설환경 
2023010160,2023-03-31 9:48,2023,3,31,구례지사,교통안전팀,교통,공통,제보,낙하물 제보,구례IC인근,순천완주선37.8,순천완주선,37.8,35.24998248,127.4192344, 홈페이지(전자민원) , 시설환경 
2023010144,2023-03-30 17:32,2023,3,30,광주전남본부,고객팀,용지,공통,보상,반복민원(박oo),장흥휴게소 인근,남해선(영암순천)40.1,남해선(영암순천),40.1,34.7139626,126.9250333, 국민신문고 , 기타요인 
2023010121,2023-03-30 10:18,2023,3,30,광주지사,고객지원팀,용지,공통,관리,고속도로 인근 유휴부지 쓰레기 투기 및 무단경작 신고,동광주IC,호남선70.9,호남선,70.9,35.2073766,126.9386789, 안전신문고 , 시설환경 
2023010069,2023-03-29 15:02,2023,3,29,광주전남본부,고객팀,유지보수,,시설,,,,,  ,,, 안전신문고 , 시설환경 
2023010049,2023-03-29 9:15,2023,3,29,구례지사,고객지원팀,기타,공통,기타,전기차 충전소 설치 요청,오수휴게소(완주),순천완주선73.9,순천완주선,73.9,35.53849873,127.3095923, 국민신문고 , 시설환경 
2023009999,2023-03-28 16:06,2023,3,28,광주지사,도로안전팀,공사,동광주IC(74.21),시설,방음터널 설치 요청,동광주IC,호남선74.2,호남선,74.2,35.18227003,126.9252706, 국민신문고 , 시설환경 
2023009902,2023-03-27 16:31,2023,3,27,구례지사,교통안전팀,교통,공통,교통정보,톨게이트 전광판 글자 크기 정비 요청,동순천서광양TG,순천완주선2.1,순천완주선,2.1,34.96263944,127.5537829, 홈페이지(전자민원) , 시설환경 
